DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;DEPMUNI;CIUDADES28;Clase;P1987;P1988;P1988S1;P1989;P1990
633243;235;1;1;1;655.0516016;00000;0;Cabecera;2;1;1;1;1
633244;235;1;1;1;475.70724926;00000;0;Cabecera;1;1;2;2;1
633245;235;1;1;1;434.71216789;00000;0;Cabecera;1;1;1;1;1
633246;235;1;1;1;392.31239974;00000;0;Cabecera;1;1;3;1;1
633247;235;1;1;1;459.94834671;00000;0;Centro poblado y rur;1;1;2;2;1
633248;235;1;1;1;794.34164352;00000;0;Centro poblado y rur;1;1;1;1;1
633249;235;1;1;1;819.60851798;00000;0;Centro poblado y rur;1;1;2;1;1
633250;235;1;1;1;546.08879753;00000;0;Centro poblado y rur;2;1;2;1;1
633251;235;1;1;1;1415.3072836;00000;0;Centro poblado y rur;1;1;1;4;1
633252;235;1;1;1;717.7360195;00000;0;Cabecera;1;1;1;2;1
633253;235;1;1;1;475.17411738;00000;0;Cabecera;2;1;2;1;1
633254;235;1;1;1;533.02714068;00000;0;Cabecera;2;1;3;2;1
633255;235;1;1;1;317.96089994;00000;0;Cabecera;1;1;2;1;1
633256;235;1;1;1;824.39885283;00000;0;Cabecera;1;1;1;1;1
633257;235;1;1;1;292.91347364;00000;0;Cabecera;1;1;3;3;1
633258;235;1;1;1;615.28142161;00000;0;Cabecera;1;1;1;3;1
633259;235;1;1;1;322.18511598;00000;0;Cabecera;2;1;3;2;1
633260;235;1;1;1;413.42291724;00000;0;Cabecera;2;1;2;2;1
633261;235;1;1;1;347.55592585;00000;0;Cabecera;2;1;2;2;1
633262;235;1;1;1;309.25170109;00000;0;Cabecera;2;1;2;2;1
633263;235;1;1;1;317.96089994;00000;0;Cabecera;2;2;;2;1
633264;235;1;1;1;788.78079337;00000;0;Cabecera;1;1;3;3;1
633265;235;1;1;1;592.42487361;00000;0;Cabecera;2;1;2;3;1
633266;235;1;1;1;671.94825927;00000;0;Cabecera;1;1;2;2;1
633267;235;1;1;1;672.70509885;00000;0;Cabecera;1;1;2;1;1
633268;235;1;1;1;842.44903872;00000;0;Cabecera;2;1;2;3;1
633269;235;1;1;1;672.70509885;00000;0;Cabecera;2;1;2;2;1
633270;235;1;1;1;724.88723697;00000;0;Cabecera;2;1;2;1;1
633271;235;1;1;1;651.47761639;00000;0;Cabecera;1;1;3;1;1
633272;235;1;1;1;651.47761639;00000;0;Cabecera;1;1;2;1;1
633273;235;1;1;1;1074.007681;00000;0;Cabecera;1;1;2;3;1
633274;235;1;1;1;1088.0447979;00000;0;Cabecera;1;1;2;1;1
633275;235;1;1;1;651.47761639;00000;0;Cabecera;1;1;2;1;1
633276;235;1;1;1;1104.2550952;00000;0;Cabecera;1;1;2;1;1
633277;235;1;1;1;347.94587375;00000;0;Cabecera;2;1;2;2;1
633278;235;1;1;1;1104.2550952;00000;0;Cabecera;1;1;2;2;1
633279;235;1;1;1;1072.8040253;00000;0;Cabecera;1;1;3;3;1
633280;235;1;1;1;1016.7543458;00000;0;Cabecera;1;1;2;2;1
633281;235;1;1;1;995.48990758;00000;0;Cabecera;1;1;2;1;1
633282;235;1;1;1;996.69356328;00000;0;Cabecera;1;1;2;2;1
633283;235;1;1;1;480.16077346;00000;0;Cabecera;2;1;2;3;1
633284;235;1;1;1;1261.8678737;00000;0;Cabecera;1;1;3;1;1
633285;235;1;1;1;1525.1308011;00000;0;Cabecera;2;1;3;1;1
633286;235;1;1;1;1382.2562298;00000;0;Cabecera;1;1;3;1;1
633287;235;1;1;1;614.04298511;00000;0;Cabecera;2;1;2;2;1
633288;235;1;1;1;1498.3186058;00000;0;Cabecera;2;1;3;2;1
633289;235;1;1;1;331.98435966;00000;0;Cabecera;2;1;3;2;1
633290;235;1;1;1;317.96089994;00000;0;Cabecera;1;1;3;1;1
633291;235;1;1;1;1419.756551;00000;0;Cabecera;2;1;3;2;1
633292;235;1;1;1;1261.8678737;00000;0;Cabecera;1;1;3;1;1
633293;235;1;1;1;1177.6807841;00000;0;Cabecera;1;1;3;2;1
633294;235;1;1;1;1241.0260628;00000;0;Cabecera;1;1;3;1;1
633295;235;1;1;1;1422.6291722;00000;0;Cabecera;1;1;3;2;1
633296;235;1;1;1;1241.0260628;00000;0;Cabecera;1;1;4;1;1
633297;235;1;1;1;1241.0260628;00000;0;Cabecera;1;1;2;1;1
633298;235;1;1;1;2161.5743017;00000;0;Cabecera;2;1;2;2;1
633299;235;1;1;1;1861.5390942;00000;0;Cabecera;2;1;2;2;1
633300;235;1;1;1;2561.1340525;00000;0;Cabecera;2;1;3;2;1
633301;235;1;1;1;2463.4733564;00000;0;Cabecera;2;1;2;2;1
633302;235;1;1;1;1594.5902137;00000;0;Cabecera;2;1;2;1;1
633303;235;1;1;1;2617.3845343;00000;0;Cabecera;2;1;2;2;1
633304;235;1;1;1;1976.2826095;00000;0;Cabecera;2;1;2;2;1
633305;235;1;1;1;1892.8018106;00000;0;Cabecera;2;1;2;3;1
633306;235;1;1;1;1358.4776502;00000;0;Cabecera;1;1;4;1;1
633307;235;1;1;1;1242.4152743;00000;0;Cabecera;1;1;3;1;1
633308;235;1;1;1;1887.5307766;00000;0;Cabecera;1;1;3;2;1
633309;235;1;1;1;1241.0260628;00000;0;Cabecera;1;1;4;2;1
633310;235;1;1;1;1487.3636624;00000;0;Cabecera;2;1;3;2;1
633311;235;1;1;1;1101.1851073;00000;0;Cabecera;1;1;3;1;1
633312;235;1;1;1;1162.4640081;00000;0;Cabecera;1;1;3;2;1
633313;235;1;1;1;1261.8678737;00000;0;Cabecera;1;1;3;1;1
633314;235;1;1;1;61.879328411;50001;1;Cabecera;2;1;1;2;1
633315;235;1;1;1;61.662830232;50001;1;Cabecera;2;1;3;2;1
633316;235;1;1;1;65.037789307;50001;1;Cabecera;1;1;3;1;1
633317;235;1;1;1;65.90218814;50001;1;Cabecera;1;1;3;1;1
633318;235;1;1;1;78.42746978;50001;1;Cabecera;1;1;2;2;1
633319;235;1;1;1;114.43169389;50001;1;Cabecera;3;1;2;2;1
633320;235;1;1;1;106.10304895;50001;1;Cabecera;1;1;3;2;1
633321;235;1;1;1;72.706058928;50001;1;Cabecera;1;1;3;1;1
633322;235;1;1;1;103.12444201;50001;1;Cabecera;2;1;3;2;6
633323;235;1;1;1;59.284752557;50001;1;Cabecera;1;1;3;1;1
633324;235;1;1;1;56.537638481;50001;1;Cabecera;1;1;3;1;1
633325;235;1;1;1;55.832546828;50001;1;Cabecera;1;1;3;1;1
633326;235;1;1;1;3465.0530247;00000;0;Cabecera;1;1;1;2;1
633327;235;1;1;1;2781.816784;00000;0;Cabecera;1;1;1;1;1
633328;235;1;1;1;104.41830332;50001;1;Cabecera;1;1;3;1;1
633329;235;1;1;1;76.056093169;50001;1;Cabecera;2;1;3;2;1
633330;235;1;1;1;51.729741234;50001;1;Cabecera;2;1;1;2;1
633331;235;1;1;1;92.637063499;50001;1;Cabecera;2;1;3;1;1
633332;235;1;1;1;78.127093693;50001;1;Cabecera;2;1;3;1;1
633333;235;1;1;1;83.407456864;50001;1;Cabecera;2;1;3;2;1
633334;235;1;1;1;68.992214949;50001;1;Cabecera;1;1;2;1;1
633335;235;1;1;1;87.318332835;50001;1;Cabecera;1;1;2;1;1
633336;235;1;1;1;75.824960786;50001;1;Cabecera;2;1;3;2;1
633337;235;1;1;1;58.303844338;50001;1;Cabecera;2;1;3;2;1
633338;235;1;1;1;87.986344861;50001;1;Cabecera;1;1;2;4;1
633339;235;1;1;1;103.21444335;50001;1;Cabecera;2;1;2;2;1
633340;235;1;1;1;97.980528069;50001;1;Cabecera;1;1;1;1;1
633341;235;1;1;1;69.318228754;50001;1;Cabecera;2;1;2;1;1
633342;235;1;1;1;59.809471585;50001;1;Cabecera;2;1;2;1;1
633343;235;1;1;1;69.639882999;50001;1;Cabecera;2;1;2;2;1
633344;235;1;1;1;62.952066003;50001;1;Cabecera;1;1;3;1;1
633345;235;1;1;1;92.674952072;50001;1;Cabecera;2;1;3;2;1
633346;235;1;1;1;86.807881882;50001;1;Cabecera;1;1;3;1;1
633347;235;1;1;1;63.915562675;50001;1;Cabecera;1;1;1;2;1
633348;235;1;1;1;63.636677145;50001;1;Cabecera;2;1;2;2;1
633349;235;1;1;1;69.123284068;50001;1;Cabecera;2;1;2;2;1
633350;235;1;1;1;83.533739311;50001;1;Cabecera;1;1;3;2;1
633351;235;1;1;1;105.27083005;50001;1;Cabecera;2;1;1;2;1
633352;235;1;1;1;85.523489844;50001;1;Cabecera;2;1;1;1;1
633353;235;1;1;1;47.181837701;50001;1;Cabecera;2;1;2;2;1
633354;235;1;1;1;79.482914055;50001;1;Cabecera;1;1;1;1;1
633355;235;1;1;1;108.51008136;50001;1;Cabecera;2;1;3;2;1
633356;235;1;1;1;92.674952072;50001;1;Cabecera;1;1;6;1;1
633357;235;1;1;1;86.647785942;50001;1;Cabecera;1;1;6;1;1
633358;235;1;1;1;67.873515138;50001;1;Cabecera;1;1;2;1;1
633359;235;1;1;1;75.731340504;50001;1;Cabecera;1;1;3;2;1
633360;235;1;1;1;65.011465696;50001;1;Cabecera;2;1;1;2;1
633361;235;1;1;1;68.097471955;50001;1;Cabecera;1;1;2;2;1
633362;235;1;1;1;72.339901568;50001;1;Cabecera;1;1;3;2;1
633363;235;1;1;1;82.455732781;50001;1;Cabecera;1;1;3;1;1
633364;235;1;1;1;82.015654671;50001;1;Cabecera;2;1;3;2;1
633365;235;1;1;1;59.133477705;50001;1;Cabecera;2;1;3;2;1
633366;235;1;1;1;67.686283873;50001;1;Cabecera;2;1;3;2;1
633367;235;1;1;1;101.5834851;50001;1;Cabecera;1;1;3;2;1
633368;235;1;1;1;92.164378758;50001;1;Cabecera;1;1;3;1;1
633369;235;1;1;1;95.110710094;50001;1;Cabecera;2;1;2;1;1
633370;235;1;1;1;79.074124681;50001;1;Cabecera;2;1;2;1;1
633371;235;1;1;1;101.11160924;50001;1;Cabecera;2;1;1;2;1
633372;235;1;1;1;102.24289537;50001;1;Cabecera;2;1;3;2;1
633373;235;1;1;1;72.541544791;50001;1;Cabecera;2;1;3;2;1
633374;235;1;1;1;81.516534766;50001;1;Cabecera;2;1;3;2;1
633375;235;1;1;1;1033.8444809;00000;0;Cabecera;2;1;2;1;1
633376;235;1;1;1;1671.2187317;00000;0;Centro poblado y rur;3;1;1;2;1
633377;235;1;1;1;1674.7316797;00000;0;Centro poblado y rur;3;1;1;2;1
633378;235;1;1;1;628.63522742;00000;0;Cabecera;1;1;1;1;1
633379;235;1;1;1;1015.2058044;00000;0;Centro poblado y rur;2;1;1;2;1
633380;235;1;1;1;1634.8321585;00000;0;Centro poblado y rur;2;1;1;2;1
633381;235;1;1;1;1226.0585538;00000;0;Centro poblado y rur;2;1;1;2;1
633382;235;1;1;1;660.75400737;00000;0;Cabecera;1;1;1;1;1
633383;235;1;1;1;736.12685658;00000;0;Cabecera;1;1;1;1;1
633384;235;1;1;1;845.93229218;00000;0;Cabecera;1;1;1;2;1
633385;235;1;1;1;818.14574876;00000;0;Cabecera;1;1;1;1;1
633386;235;1;1;1;1015.2058044;00000;0;Centro poblado y rur;2;1;1;2;1
633387;235;1;1;1;1286.4086639;00000;0;Centro poblado y rur;2;1;1;2;1
633388;235;1;1;1;661.57899522;00000;0;Cabecera;1;1;1;1;1
633389;235;1;1;1;1177.8872541;00000;0;Cabecera;1;1;1;1;1
633390;235;1;1;1;1074.5460589;00000;0;Centro poblado y rur;2;1;1;2;1
633391;235;1;1;1;883.75670611;00000;0;Cabecera;2;1;1;1;2
633392;235;1;1;1;779.45448229;00000;0;Cabecera;1;1;1;1;1
633393;235;1;1;1;1694.1724131;00000;0;Centro poblado y rur;1;1;1;2;1
633394;235;1;1;1;1968.3693964;00000;0;Centro poblado y rur;1;1;1;1;1
633395;235;1;1;1;1681.7881342;00000;0;Centro poblado y rur;1;1;1;1;1
633396;235;1;1;1;672.68956309;00000;0;Cabecera;1;1;1;3;1
633397;235;1;1;1;1219.8492286;00000;0;Centro poblado y rur;1;1;1;1;1
633398;235;1;1;1;1114.1458211;00000;0;Centro poblado y rur;1;1;1;1;1
633399;235;1;1;1;891.68506846;00000;0;Centro poblado y rur;1;1;1;1;1
633400;235;1;1;1;749.89550764;00000;0;Centro poblado y rur;1;1;1;1;1
633401;235;1;1;1;1491.4079395;00000;0;Centro poblado y rur;1;1;1;1;1
633402;235;1;1;1;492.0923491;00000;0;Centro poblado y rur;1;1;1;2;1
633403;235;1;1;1;939.06808076;00000;0;Centro poblado y rur;1;1;1;1;1
633404;235;1;1;1;492.0923491;00000;0;Centro poblado y rur;1;1;1;1;1
633405;235;1;1;1;588.07021797;00000;0;Cabecera;2;1;1;3;1
633406;235;1;1;1;597.9462783;00000;0;Cabecera;1;1;1;1;1
633407;235;1;1;1;578.19415764;00000;0;Cabecera;1;1;1;1;1
633408;235;1;1;1;606.54848202;00000;0;Cabecera;2;1;1;3;1
633409;235;1;1;1;541.62518288;00000;0;Cabecera;1;1;1;1;1
633410;235;1;1;1;643.72560076;00000;0;Cabecera;1;1;1;2;1
633411;235;1;1;1;3883.4378175;00000;0;Cabecera;1;1;1;1;1
633412;235;1;1;1;3464.6339988;00000;0;Cabecera;1;1;1;1;1
633413;235;1;1;1;4220.3698845;00000;0;Cabecera;1;1;1;2;1
633414;235;1;1;1;3815.8925309;00000;0;Cabecera;1;1;1;1;1
633415;235;1;1;1;3309.4078219;00000;0;Cabecera;1;1;1;1;1
633416;235;1;1;1;3215.2129008;00000;0;Cabecera;1;1;1;1;1
633417;235;1;1;1;3169.6140457;00000;0;Cabecera;1;1;1;1;1
633418;235;1;1;1;3993.0191352;00000;0;Cabecera;1;1;1;1;1
633419;235;1;1;1;3676.2960148;00000;0;Cabecera;1;1;1;1;1
633420;235;1;1;1;3763.5411731;00000;0;Cabecera;1;1;1;1;1
633421;235;1;1;1;2890.43435;00000;0;Cabecera;1;1;2;1;1
633422;235;1;1;1;2887.194999;00000;0;Cabecera;1;1;1;1;1
633423;235;1;1;1;3450.4178571;00000;0;Cabecera;2;1;2;2;1
633424;235;1;1;1;2597.7189066;00000;0;Cabecera;1;1;2;1;1
633425;235;1;1;1;2814.8464833;00000;0;Cabecera;1;1;1;2;1
633426;235;1;1;1;2433.2726141;00000;0;Cabecera;1;1;2;1;1
633427;235;1;1;1;2597.7189066;00000;0;Cabecera;2;1;2;1;1
633428;235;1;1;1;2971.8380184;00000;0;Cabecera;1;1;2;2;1
633429;235;1;1;1;2682.361926;00000;0;Cabecera;1;1;1;1;1
633430;235;1;1;1;3516.9749038;00000;0;Cabecera;2;1;1;2;1
633431;235;1;1;1;3774.7635856;00000;0;Cabecera;1;1;2;1;1
633432;235;1;1;1;2757.8398516;00000;0;Cabecera;1;1;2;2;1
633433;235;1;1;1;3271.185669;00000;0;Cabecera;2;1;2;2;1
633434;235;1;1;1;4491.4941497;00000;0;Cabecera;1;1;1;4;1
633435;235;1;1;1;2919.9271369;00000;0;Cabecera;1;1;2;1;1
633436;235;1;1;1;3271.185669;00000;0;Cabecera;1;1;1;1;1
633437;235;1;1;1;4110.912484;00000;0;Cabecera;1;1;1;4;1
633438;235;1;1;1;3566.2056221;00000;0;Cabecera;1;1;2;1;1
633439;235;1;1;1;2867.5757792;00000;0;Cabecera;1;1;2;1;1
633440;235;1;1;1;3373.6247562;00000;0;Cabecera;1;1;1;1;1
633441;235;1;1;1;3468.5212199;00000;0;Cabecera;1;1;2;2;1
633442;235;1;1;1;3971.315968;00000;0;Cabecera;1;1;2;1;1
633443;235;1;1;1;3082.7958268;00000;0;Cabecera;1;1;1;2;1
633444;235;1;1;1;3117.2626879;00000;0;Cabecera;1;1;2;1;1
633445;235;1;1;1;3566.2056221;00000;0;Cabecera;1;1;2;1;1
633446;235;1;1;1;2731.5372948;00000;0;Cabecera;1;1;1;1;1
633447;235;1;1;1;4382.9727637;00000;0;Cabecera;1;1;1;2;1
633448;235;1;1;1;3059.7209132;00000;0;Cabecera;1;1;1;1;1
633449;235;1;1;1;3218.8343112;00000;0;Cabecera;1;1;1;1;1
633450;235;1;1;1;4477.1676847;00000;0;Cabecera;1;1;1;2;1
633451;235;1;1;1;3309.4078219;00000;0;Cabecera;1;1;1;2;1
633452;235;1;1;1;4072.8875913;00000;0;Cabecera;1;1;1;1;1
633453;235;1;1;1;1870.7165745;00000;0;Centro poblado y rur;1;1;1;1;1
633454;235;1;1;1;1861.7130945;00000;0;Centro poblado y rur;1;1;1;1;1
633455;235;1;1;1;1867.4025945;00000;0;Centro poblado y rur;1;1;1;1;1
633456;235;1;1;1;1111.6276233;00000;0;Centro poblado y rur;1;1;1;1;1
633457;235;1;1;1;1774.6066326;00000;0;Centro poblado y rur;1;1;1;1;1
633458;235;1;1;1;1954.5090563;00000;0;Centro poblado y rur;1;1;1;1;1
633459;235;1;1;1;2156.7283212;00000;0;Centro poblado y rur;1;1;1;1;1
633460;235;1;1;1;4446.510493;00000;0;Centro poblado y rur;1;1;1;1;1
633461;235;1;1;1;3005.7913204;00000;0;Centro poblado y rur;1;1;1;1;1
633462;235;1;1;1;1957.8230363;00000;0;Centro poblado y rur;1;1;1;1;1
633463;235;1;1;1;980.09641973;00000;0;Centro poblado y rur;1;1;1;4;1
633464;235;1;1;1;1164.3533563;00000;0;Centro poblado y rur;1;1;1;1;1
633465;235;1;1;1;1563.6072451;00000;0;Centro poblado y rur;1;1;1;1;1
633466;235;1;1;1;2721.6506706;00000;0;Centro poblado y rur;1;1;1;4;1
633467;235;1;1;1;1113.9879553;00000;0;Centro poblado y rur;1;1;1;3;1
633468;235;1;1;1;1496.5732596;00000;0;Centro poblado y rur;1;1;1;3;1
633469;235;1;1;1;3533.3472393;00000;0;Centro poblado y rur;1;1;1;4;1
633470;235;1;1;1;889.30209861;00000;0;Centro poblado y rur;1;1;1;3;1
633471;235;1;1;1;1496.5732596;00000;0;Centro poblado y rur;1;1;1;3;1
633472;235;1;1;1;2538.3494572;00000;0;Centro poblado y rur;1;1;1;1;1
633473;235;1;1;1;73.921627989;54001;1;Cabecera;1;1;2;1;1
633474;235;1;1;1;69.752415544;54001;1;Cabecera;1;1;4;1;1
633475;235;1;1;1;42.592838115;54001;1;Cabecera;1;1;2;1;1
633476;235;1;1;1;57.172384669;54001;1;Cabecera;1;1;2;1;1
633477;235;1;1;1;91.386213735;54001;1;Cabecera;1;1;2;2;1
633478;235;1;1;1;110.11879835;54001;1;Cabecera;2;1;1;2;1
633479;235;1;1;1;113.7360341;54001;1;Cabecera;1;1;1;2;1
633480;235;1;1;1;133.8803859;54001;1;Cabecera;1;1;1;1;1
633481;235;1;1;1;115.3953136;54001;1;Cabecera;1;1;1;1;1
633482;235;1;1;1;142.17555362;54001;1;Cabecera;1;1;1;1;1
633483;235;1;1;1;109.82753942;54001;1;Cabecera;2;1;1;2;1
633484;235;1;1;1;119.79147339;54001;1;Cabecera;2;1;1;1;1
633485;235;1;1;1;82.323091831;54001;1;Cabecera;1;1;2;1;1
633486;235;1;1;1;208.13469769;00000;0;Cabecera;1;1;2;1;1
633487;235;1;1;1;68.94377256;54001;1;Cabecera;1;1;2;1;1
633488;235;1;1;1;89.370023792;54001;1;Cabecera;1;1;2;2;1
633489;235;1;1;1;121.22045369;54001;1;Cabecera;2;1;2;1;1
633490;235;1;1;1;132.95704266;54001;1;Cabecera;1;1;2;1;1
633491;235;1;1;1;118.41462525;54001;1;Cabecera;1;1;2;3;1
633492;235;1;1;1;1506.5274969;00000;0;Cabecera;1;1;3;2;1
633493;235;1;1;1;2333.6402864;00000;0;Cabecera;1;1;3;2;1
633494;235;1;1;1;2158.6435716;00000;0;Cabecera;1;1;1;1;1
633495;235;1;1;1;54.112004433;54001;1;Cabecera;2;1;3;1;1
633496;235;1;1;1;80.866861597;54001;1;Cabecera;2;1;1;1;1
633497;235;1;1;1;174.07899595;54001;1;Cabecera;2;1;3;2;1
633498;235;1;1;1;105.76128393;54001;1;Cabecera;1;1;3;3;1
633499;235;1;1;1;92.198662699;54001;1;Cabecera;2;1;3;2;1
633500;235;1;1;1;102.92146021;54001;1;Cabecera;2;1;2;1;1
633501;235;1;1;1;147.89087326;54001;1;Cabecera;1;1;1;1;1
633502;235;1;1;1;130.57856416;54001;1;Cabecera;1;1;2;2;1
633503;235;1;1;1;169.26782592;54001;1;Cabecera;1;1;1;2;1
633504;235;1;1;1;109.86881783;54001;1;Cabecera;1;1;2;2;1
633505;235;1;1;1;129.30181147;54001;1;Cabecera;2;1;6;2;1
633506;235;1;1;1;107.74036538;54001;1;Cabecera;2;1;2;2;1
633507;235;1;1;1;51.976122575;54001;1;Cabecera;1;1;2;1;2
633508;235;1;1;1;96.224218833;54001;1;Cabecera;1;1;2;3;1
633509;235;1;1;1;64.296539154;54001;1;Cabecera;1;1;2;2;1
633510;235;1;1;1;111.71091201;54001;1;Cabecera;1;1;2;3;1
633511;235;1;1;1;102.51276543;54001;1;Cabecera;2;1;2;2;1
633512;235;1;1;1;129.30181147;54001;1;Cabecera;2;1;6;2;1
633513;235;1;1;1;104.43411841;54001;1;Cabecera;2;1;6;1;1
633514;235;1;1;1;125.38357475;54001;1;Cabecera;3;1;3;2;1
633515;235;1;1;1;100.25630156;54001;1;Cabecera;3;1;3;2;1
633516;235;1;1;1;76.774798954;54001;1;Cabecera;1;1;1;2;1
633517;235;1;1;1;75.301437248;54001;1;Cabecera;1;1;1;1;1
633518;235;1;1;1;124.12973901;54001;1;Cabecera;1;1;3;1;1
633519;235;1;1;1;145.04115988;54001;1;Cabecera;1;1;2;1;1
633520;235;1;1;1;122.48162261;54001;1;Cabecera;2;1;3;2;1
633521;235;1;1;1;99.253738543;54001;1;Cabecera;2;1;3;2;1
633522;235;1;1;1;119.07747081;54001;1;Cabecera;2;1;3;2;1
633523;235;1;1;1;113.89258691;54001;1;Cabecera;2;1;3;2;1
633524;235;1;1;1;140.53707619;54001;1;Cabecera;2;1;1;2;1
633525;235;1;1;1;134.76540756;54001;1;Cabecera;2;1;3;1;1
633526;235;1;1;1;156.99784123;54001;1;Cabecera;1;1;1;4;1
633527;235;1;1;1;49.736983651;54001;1;Cabecera;1;1;2;1;1
633528;235;1;1;1;88.606848747;54001;1;Cabecera;1;1;2;1;1
633529;235;1;1;1;111.08097635;54001;1;Cabecera;1;1;2;1;1
633530;235;1;1;1;98.890431449;54001;1;Cabecera;2;1;2;1;1
633531;235;1;1;1;91.47117094;54001;1;Cabecera;1;1;2;2;1
633532;235;1;1;1;122.47836557;54001;1;Cabecera;1;1;1;1;1
633533;235;1;1;1;103.09737732;54001;1;Cabecera;1;1;2;1;1
633534;235;1;1;1;106.06789698;54001;1;Cabecera;1;1;1;1;1
633535;235;1;1;1;86.930167687;54001;1;Cabecera;1;1;1;2;1
633536;235;1;1;1;79.506013281;54001;1;Cabecera;1;1;1;1;1
633537;235;1;1;1;84.251455813;54001;1;Cabecera;2;1;2;1;1
633538;235;1;1;1;71.587030968;54001;1;Cabecera;2;1;2;1;1
633539;235;1;1;1;102.73447901;54001;1;Cabecera;1;1;2;1;1
633540;235;1;1;1;94.272819711;54001;1;Cabecera;2;1;1;2;1
633541;235;1;1;1;70.759680424;54001;1;Cabecera;3;1;2;2;1
633542;235;1;1;1;98.881936048;54001;1;Cabecera;3;1;2;2;1
633543;235;1;1;1;82.711448786;54001;1;Cabecera;3;1;1;2;1
633544;235;1;1;1;80.805274038;54001;1;Cabecera;1;1;2;1;1
633545;235;1;1;1;90.317057337;54001;1;Cabecera;1;1;2;2;1
633546;235;1;1;1;89.843605043;54001;1;Cabecera;1;1;2;2;1
633547;235;1;1;1;159.72196452;54001;1;Cabecera;1;1;2;2;1
633548;235;1;1;1;204.53764144;54001;1;Cabecera;1;1;2;1;1
633549;235;1;1;1;176.41106786;54001;1;Cabecera;1;1;2;2;1
633550;235;1;1;1;165.43122015;54001;1;Cabecera;1;1;2;2;1
633551;235;1;1;1;94.312409236;54001;1;Cabecera;2;1;1;2;1
633552;235;1;1;1;136.06190538;54001;1;Cabecera;1;1;3;2;1
633553;235;1;1;1;159.78930845;54001;1;Cabecera;1;1;3;1;1
633554;235;1;1;1;163.05678181;54001;1;Cabecera;1;1;3;1;1
633555;235;1;1;1;100.98316005;54001;1;Cabecera;2;1;5;1;1
633556;235;1;1;1;88.225545371;54001;1;Cabecera;2;1;5;2;1
633557;235;1;1;1;58.386706948;54001;1;Cabecera;1;1;4;1;1
633558;235;1;1;1;44.985551002;54001;1;Cabecera;2;1;4;2;1
633559;235;1;1;1;73.62753093;54001;1;Cabecera;2;1;4;2;1
633560;235;1;1;1;70.195330003;54001;1;Cabecera;2;1;4;2;1
633561;235;1;1;1;94.832910204;54001;1;Cabecera;1;1;1;1;1
633562;235;1;1;1;107.87120296;54001;1;Cabecera;1;1;1;1;1
633563;235;1;1;1;85.997990423;54001;1;Cabecera;2;1;1;1;1
633564;235;1;1;1;112.84521728;54001;1;Cabecera;1;1;1;2;1
633565;235;1;1;1;94.893206978;54001;1;Cabecera;2;1;1;1;1
633566;235;1;1;1;82.39963789;54001;1;Cabecera;2;1;1;1;1
633567;235;1;1;1;87.31628774;54001;1;Cabecera;2;1;2;2;1
633568;235;1;1;1;86.296428623;54001;1;Cabecera;1;1;1;1;1
633569;235;1;1;1;107.87120296;54001;1;Cabecera;1;1;1;2;1
633570;235;1;1;1;104.69290766;54001;1;Cabecera;1;1;1;1;1
633571;235;1;1;1;78.747896083;54001;1;Cabecera;1;1;1;4;1
633572;235;1;1;1;96.040580429;54001;1;Cabecera;1;1;1;1;1
633573;235;1;1;1;126.87769182;54001;1;Cabecera;1;1;2;1;1
633574;235;1;1;1;111.39639297;54001;1;Cabecera;1;1;2;1;1
633575;235;1;1;1;98.011205502;54001;1;Cabecera;1;1;1;4;1
633576;235;1;1;1;131.8425814;54001;1;Cabecera;1;1;1;1;1
633577;235;1;1;1;139.99965429;54001;1;Cabecera;1;1;1;3;1
633578;235;1;1;1;176.07834202;54001;1;Cabecera;1;1;2;1;1
633579;235;1;1;1;104.69290766;54001;1;Cabecera;1;1;1;4;1
633580;235;1;1;1;140.02043346;54001;1;Cabecera;1;2;;2;1
633581;235;1;1;1;125.92295638;54001;1;Cabecera;1;1;2;2;1
633582;235;1;1;1;115.91821745;54001;1;Cabecera;1;1;1;2;1
633583;235;1;1;1;167.61527545;54001;1;Cabecera;1;1;2;2;1
633584;235;1;1;1;93.171145971;54001;1;Cabecera;1;1;1;1;1
633585;235;1;1;1;96.50154509;54001;1;Cabecera;1;1;1;1;1
633586;235;1;1;1;99.522887533;54001;1;Cabecera;1;1;1;1;1
633587;235;1;1;1;107.27261396;54001;1;Cabecera;1;1;1;2;1
633588;235;1;1;1;105.265397;54001;1;Cabecera;1;1;1;4;1
633589;235;1;1;1;89.398758513;54001;1;Cabecera;1;1;4;2;1
633590;235;1;1;1;102.01594217;54001;1;Cabecera;1;1;4;2;1
633591;235;1;1;1;96.66871758;54001;1;Cabecera;1;1;4;2;1
633592;235;1;1;1;92.7255122;54001;1;Cabecera;1;1;1;4;1
633593;235;1;1;1;84.873442265;54001;1;Cabecera;1;1;4;1;1
633594;235;1;1;1;148.86728957;54001;1;Cabecera;1;1;1;1;1
633595;235;1;1;1;73.659702858;54001;1;Cabecera;1;1;1;1;1
633596;235;1;1;1;151.90417224;54001;1;Cabecera;2;1;1;4;1
633597;235;1;1;1;77.12057975;54001;1;Cabecera;1;1;1;1;1
633598;235;1;1;1;163.35200917;54001;1;Cabecera;2;1;1;2;1
633599;235;1;1;1;135.23397324;54001;1;Cabecera;1;1;1;2;2
633600;235;1;1;1;91.950348046;54001;1;Cabecera;1;1;1;1;1
